timestamp,node_id,node_type,cpu_usage,memory_usage,throughput_mbps,latency_ms,is_anomaly
2025-09-04 03:32:22,node_02,switch,0.658,0.217,99.7,8.56,True
2025-09-04 03:42:22,node_02,switch,0.339,0.097,87.2,3.58,False
2025-09-04 03:52:22,node_02,switch,0.226,0.279,88.6,2.78,False
2025-09-04 04:02:22,node_02,switch,0.192,0.317,65.3,2.6,False
2025-09-04 04:12:22,node_02,switch,0.163,0.128,76.8,2.17,False
2025-09-04 04:22:22,node_02,switch,0.516,0.263,126.7,4.17,False
2025-09-04 04:32:22,node_02,switch,0.215,0.189,89.9,3.06,False
2025-09-04 04:42:22,node_02,switch,0.286,0.088,109.9,2.38,False
2025-09-04 04:52:22,node_02,switch,0.164,0.291,72.5,1.71,False
2025-09-04 05:02:22,node_02,switch,0.4,0.158,51.1,2.64,False
2025-09-04 05:12:22,node_02,switch,0.265,0.309,138.4,3.25,False
2025-09-04 05:22:22,node_02,switch,0.306,0.299,109.5,2.89,False
2025-09-04 05:32:22,node_02,switch,0.833,0.171,59.0,22.43,True
2025-09-04 05:42:22,node_02,switch,0.269,0.109,127.6,2.09,False
2025-09-04 05:52:22,node_02,switch,0.162,0.316,79.4,2.42,False
2025-09-04 06:02:22,node_02,switch,0.238,0.174,79.7,2.87,False
2025-09-04 06:12:22,node_02,switch,0.251,0.258,118.6,2.73,False
2025-09-04 06:22:22,node_02,switch,0.307,0.196,81.5,2.61,False
2025-09-04 06:32:22,node_02,switch,0.234,0.292,130.9,2.2,False
2025-09-04 06:42:22,node_02,switch,0.326,0.436,130.5,2.99,False
2025-09-04 06:52:22,node_02,switch,0.301,0.086,107.5,3.15,False
2025-09-04 07:02:22,node_02,switch,0.22,0.204,104.5,3.29,False
2025-09-04 07:12:22,node_02,switch,0.224,0.296,62.4,3.17,False
2025-09-04 07:22:22,node_02,switch,0.486,0.037,104.2,9.41,True
2025-09-04 07:32:22,node_02,switch,0.076,0.303,102.9,1.76,False
2025-09-04 07:42:22,node_02,switch,0.316,0.331,122.4,4.15,False
2025-09-04 07:52:22,node_02,switch,0.214,0.191,92.9,2.17,False
2025-09-04 08:02:22,node_02,switch,0.265,0.223,114.2,2.74,False
2025-09-04 08:12:22,node_02,switch,0.255,0.248,90.5,2.77,False
2025-09-04 08:22:22,node_02,switch,0.25,0.253,99.5,3.42,False
2025-09-04 08:32:22,node_02,switch,0.133,0.284,87.1,2.92,False
2025-09-04 08:42:22,node_02,switch,0.199,0.212,90.8,2.24,False
2025-09-04 08:52:22,node_02,switch,0.364,0.143,115.0,3.1,False
2025-09-04 09:02:22,node_02,switch,0.253,0.322,64.2,3.05,False
2025-09-04 09:12:22,node_02,switch,0.774,0.226,95.3,12.81,True
2025-09-04 09:22:22,node_02,switch,0.381,0.277,124.9,2.23,False
2025-09-04 09:32:22,node_02,switch,0.097,0.21,74.2,2.11,False
2025-09-04 09:42:22,node_02,switch,0.141,0.286,69.6,2.57,False
2025-09-04 09:52:22,node_02,switch,0.316,0.351,106.2,3.38,False
2025-09-04 10:02:22,node_02,switch,0.178,0.26,65.2,2.17,False
2025-09-04 10:12:22,node_02,switch,0.1,0.424,83.3,1.68,False
2025-09-04 10:22:22,node_02,switch,0.159,0.419,68.6,3.16,False
2025-09-04 10:32:22,node_02,switch,0.207,0.115,53.5,1.93,False
2025-09-04 10:42:22,node_02,switch,0.195,0.327,72.6,2.31,False
2025-09-04 10:52:22,node_02,switch,0.31,0.317,85.3,3.02,False
2025-09-04 11:02:22,node_02,switch,0.089,0.323,86.4,2.77,False
2025-09-04 11:12:22,node_02,switch,0.0,0.17,70.9,2.14,False
2025-09-04 11:22:22,node_02,switch,0.261,0.236,99.1,2.83,False
2025-09-04 11:32:22,node_02,switch,0.28,0.271,68.6,2.04,False
2025-09-04 11:42:22,node_02,switch,0.249,0.212,39.7,3.32,False
2025-09-04 11:52:22,node_02,switch,0.136,0.216,30.4,2.18,False
2025-09-04 12:02:22,node_02,switch,0.142,0.243,45.0,2.75,False
2025-09-04 12:12:22,node_02,switch,0.193,0.274,31.0,3.22,False
2025-09-04 12:22:22,node_02,switch,0.146,0.27,65.0,2.1,False
2025-09-04 12:32:22,node_02,switch,0.085,0.153,96.5,2.92,False
2025-09-04 12:42:22,node_02,switch,0.157,0.254,17.2,2.53,False
2025-09-04 12:52:22,node_02,switch,0.148,0.117,94.1,2.91,False
2025-09-04 13:02:22,node_02,switch,0.27,0.228,0.0,2.36,False
2025-09-04 13:12:22,node_02,switch,0.148,0.213,22.4,2.09,False
2025-09-03 13:22:22,node_03,router,0.125,0.224,30.5,1.8,False
2025-09-03 13:32:22,node_03,router,0.265,0.359,47.8,3.64,False
2025-09-03 13:42:22,node_03,router,0.139,0.285,40.3,2.79,False
2025-09-03 13:52:22,node_03,router,0.076,0.356,26.4,2.04,False
2025-09-03 14:02:22,node_03,router,0.0,0.309,48.3,2.33,False
2025-09-03 14:12:22,node_03,router,0.0,0.25,44.1,1.65,False
2025-09-03 14:22:22,node_03,router,0.268,0.395,10.8,3.68,False
2025-09-03 14:32:22,node_03,router,0.168,0.187,13.1,3.58,False
2025-09-03 14:42:22,node_03,router,0.066,0.34,56.3,2.46,False
2025-09-03 14:52:22,node_03,router,0.093,0.3,40.7,2.44,False
2025-09-03 15:02:22,node_03,router,0.14,0.367,28.6,2.49,False
2025-09-03 15:12:22,node_03,router,0.0,0.381,20.9,1.68,False
2025-09-03 15:22:22,node_03,router,0.111,0.289,10.2,2.71,False
2025-09-03 15:32:22,node_03,router,0.0,0.274,0.0,2.12,False
2025-09-03 15:42:22,node_03,router,0.106,0.337,30.6,1.9,False
2025-09-03 15:52:22,node_03,router,0.052,0.345,18.1,2.7,False
2025-09-03 16:02:22,node_03,router,0.0,0.19,20.6,1.59,False
2025-09-03 16:12:22,node_03,router,0.075,0.397,0.0,3.3,False
2025-09-03 16:22:22,node_03,router,0.103,0.252,0.0,2.2,False
2025-09-03 16:32:22,node_03,router,0.079,0.21,24.9,1.67,False
2025-09-03 16:42:22,node_03,router,0.0,0.338,28.4,2.0,False
2025-09-03 16:52:22,node_03,router,0.0,0.333,0.0,2.21,False
2025-09-03 17:02:22,node_03,router,0.0,0.426,0.0,1.94,False
2025-09-03 17:12:22,node_03,router,0.019,0.367,0.0,1.21,False
2025-09-03 17:22:22,node_03,router,0.0,0.066,0.0,2.33,False
2025-09-03 17:32:22,node_03,router,0.024,0.2,35.0,2.88,False
2025-09-03 17:42:22,node_03,router,0.0,0.342,0.0,2.2,False
2025-09-03 17:52:22,node_03,router,0.0,0.373,0.0,1.77,False
2025-09-03 18:02:22,node_03,router,0.08,0.451,6.1,1.98,False
2025-09-03 18:12:22,node_03,router,0.0,0.262,0.0,1.95,False
2025-09-03 18:22:22,node_03,router,0.034,0.401,0.0,1.36,False
2025-09-03 18:32:22,node_03,router,0.0,0.24,0.0,1.33,False
2025-09-03 18:42:22,node_03,router,0.089,0.165,0.0,1.26,False
2025-09-03 18:52:22,node_03,router,0.024,0.246,2.1,2.7,False
2025-09-03 19:02:22,node_03,router,0.0,0.299,0.0,2.16,False
2025-09-03 19:12:22,node_03,router,0.034,0.304,34.4,2.16,False
2025-09-03 19:22:22,node_03,router,0.079,0.246,26.6,2.83,False
2025-09-03 19:32:22,node_03,router,0.001,0.182,0.0,1.98,False
2025-09-03 19:42:22,node_03,router,0.151,0.384,0.0,2.88,False
2025-09-03 19:52:22,node_03,router,0.0,0.421,0.0,1.52,False
2025-09-03 20:02:22,node_03,router,0.155,0.358,46.0,2.97,False
2025-09-03 20:12:22,node_03,router,0.027,0.379,8.4,2.78,False
2025-09-03 20:22:22,node_03,router,0.018,0.221,23.3,1.98,False
2025-09-03 20:32:22,node_03,router,0.081,0.319,25.6,2.13,False
2025-09-03 20:42:22,node_03,router,0.002,0.271,50.4,2.16,False
2025-09-03 20:52:22,node_03,router,0.0,0.322,40.8,2.37,False
2025-09-03 21:02:22,node_03,router,0.183,0.315,14.8,1.93,False
2025-09-03 21:12:22,node_03,router,0.029,0.337,0.0,2.79,False
2025-09-03 21:22:22,node_03,router,0.06,0.187,28.2,1.87,False
2025-09-03 21:32:22,node_03,router,0.027,0.299,64.6,1.99,False
2025-09-03 21:42:22,node_03,router,0.1,0.218,16.4,2.2,False
2025-09-03 21:52:22,node_03,router,0.109,0.44,27.8,2.72,False
2025-09-03 22:02:22,node_03,router,0.0,0.279,25.8,1.22,False
2025-09-03 22:12:22,node_03,router,0.0,0.302,56.3,2.71,False
2025-09-03 22:22:22,node_03,router,0.0,0.464,27.3,1.95,False
2025-09-03 22:32:22,node_03,router,0.128,0.324,27.8,2.49,False
2025-09-03 22:42:22,node_03,router,0.153,0.198,7.4,2.13,False
2025-09-03 22:52:22,node_03,router,0.231,0.076,12.9,2.8,False
2025-09-03 23:02:22,node_03,router,0.247,0.299,43.9,2.74,False
2025-09-03 23:12:22,node_03,router,0.106,0.335,37.1,2.22,False
2025-09-03 23:22:22,node_03,router,0.158,0.331,0.0,2.46,False
2025-09-03 23:32:22,node_03,router,0.136,0.231,23.6,2.34,False
2025-09-03 23:42:22,node_03,router,0.162,0.299,27.7,2.03,False
2025-09-03 23:52:22,node_03,router,0.6,0.292,16.4,16.07,True
2025-09-04 00:02:22,node_03,router,0.369,0.262,29.6,2.83,False
2025-09-04 00:12:22,node_03,router,0.214,0.341,33.1,2.86,False
2025-09-04 00:22:22,node_03,router,0.238,0.35,70.7,2.4,False
2025-09-04 00:32:22,node_03,router,0.273,0.307,85.2,1.82,False
2025-09-04 00:42:22,node_03,router,0.176,0.188,54.6,2.84,False
2025-09-04 00:52:22,node_03,router,0.209,0.339,73.7,3.19,False
2025-09-04 01:02:22,node_03,router,0.888,0.279,46.9,8.6,True
2025-09-04 01:12:22,node_03,router,0.355,0.297,74.0,3.48,False
2025-09-04 01:22:22,node_03,router,0.218,0.298,32.2,2.82,False
2025-09-04 01:32:22,node_03,router,0.63,0.26,51.9,7.81,True
2025-09-04 01:42:22,node_03,router,0.207,0.296,92.8,1.84,False
2025-09-04 01:52:22,node_03,router,0.332,0.528,60.3,2.76,False
2025-09-04 02:02:22,node_03,router,0.372,0.274,48.7,2.88,False
2025-09-04 02:12:22,node_03,router,0.247,0.386,86.2,3.18,False
2025-09-04 02:22:22,node_03,router,0.4,0.27,94.2,3.03,False
2025-09-04 02:32:22,node_03,router,0.098,0.394,85.0,3.48,False
2025-09-04 02:42:22,node_03,router,0.255,0.227,56.4,3.1,False
2025-09-04 02:52:22,node_03,router,0.392,0.298,111.6,2.88,False
2025-09-04 03:02:22,node_03,router,0.295,0.178,106.6,2.2,False
2025-09-04 03:12:22,node_03,router,0.468,0.246,71.5,2.62,False
2025-09-04 03:22:22,node_03,router,0.53,0.391,87.1,3.26,False
2025-09-04 03:32:22,node_03,router,0.023,0.327,58.6,2.83,False
2025-09-04 03:42:22,node_03,router,0.4,0.33,106.2,2.78,False
2025-09-04 03:52:22,node_03,router,0.127,0.529,87.2,2.09,False
2025-09-04 04:02:22,node_03,router,0.322,0.302,70.3,2.02,False
2025-09-04 04:12:22,node_03,router,0.301,0.415,125.2,2.54,False
2025-09-04 04:22:22,node_03,router,0.224,0.355,95.9,2.52,False
2025-09-04 04:32:22,node_03,router,0.419,0.271,131.8,2.84,False
2025-09-04 04:42:22,node_03,router,0.511,0.279,122.0,3.2,False
2025-09-04 04:52:22,node_03,router,0.4,0.298,76.2,3.0,False
2025-09-04 05:02:22,node_03,router,0.447,0.488,67.2,2.15,False
2025-09-04 05:12:22,node_03,router,0.467,0.237,95.9,3.67,False
2025-09-04 05:22:22,node_03,router,0.482,0.118,115.0,3.84,False
2025-09-04 05:32:22,node_03,router,0.627,0.224,102.7,5.28,False
2025-09-04 05:42:22,node_03,router,0.379,0.294,44.8,3.49,False
2025-09-04 05:52:22,node_03,router,0.236,0.405,120.0,2.11,False
2025-09-04 06:02:22,node_03,router,0.45,0.351,107.1,2.79,False
2025-09-04 06:12:22,node_03,router,0.437,0.338,95.6,3.53,False
2025-09-04 06:22:22,node_03,router,0.479,0.413,100.1,3.28,False
2025-09-04 06:32:22,node_03,router,0.375,0.177,87.7,3.53,False
2025-09-04 06:42:22,node_03,router,0.351,0.449,123.3,3.11,False
2025-09-04 06:52:22,node_03,router,0.441,0.3,90.3,3.54,False
2025-09-04 07:02:22,node_03,router,0.408,0.314,98.6,3.35,False
2025-09-04 07:12:22,node_03,router,0.377,0.246,109.4,3.01,False
2025-09-04 07:22:22,node_03,router,0.363,0.335,118.7,4.3,False
2025-09-04 07:32:22,node_03,router,0.513,0.328,108.9,3.68,False
2025-09-04 07:42:22,node_03,router,0.401,0.398,92.7,3.27,False
2025-09-04 07:52:22,node_03,router,0.296,0.317,149.5,2.87,False
2025-09-04 08:02:22,node_03,router,0.437,0.433,95.2,3.35,False
2025-09-04 08:12:22,node_03,router,0.506,0.37,99.7,3.93,False
2025-09-04 08:22:22,node_03,router,0.325,0.334,96.8,2.69,False
2025-09-04 08:32:22,node_03,router,0.314,0.269,97.6,3.49,False
2025-09-04 08:42:22,node_03,router,0.312,0.306,105.5,2.67,False
2025-09-04 08:52:22,node_03,router,0.347,0.348,129.8,2.6,False
2025-09-04 09:02:22,node_03,router,0.408,0.345,44.8,3.28,False
2025-09-04 09:12:22,node_03,router,0.35,0.343,85.2,3.3,False
2025-09-04 09:22:22,node_03,router,0.316,0.383,83.3,2.69,False
2025-09-04 09:32:22,node_03,router,0.266,0.192,81.2,3.14,False
2025-09-04 09:42:22,node_03,router,0.137,0.233,82.5,2.02,False
2025-09-04 09:52:22,node_03,router,0.4,0.26,53.2,3.18,False
2025-09-04 10:02:22,node_03,router,0.228,0.508,87.9,2.27,False
2025-09-04 10:12:22,node_03,router,0.145,0.238,58.1,2.28,False
2025-09-04 10:22:22,node_03,router,0.139,0.351,44.2,1.14,False
2025-09-04 10:32:22,node_03,router,0.363,0.309,122.8,3.38,False
2025-09-04 10:42:22,node_03,router,0.201,0.264,66.2,2.63,False
2025-09-04 10:52:22,node_03,router,0.307,0.286,94.7,2.94,False
2025-09-04 11:02:22,node_03,router,0.319,0.329,57.6,3.36,False
2025-09-04 11:12:22,node_03,router,0.388,0.141,48.2,3.14,False
2025-09-04 11:22:22,node_03,router,0.333,0.337,90.2,3.86,False
2025-09-04 11:32:22,node_03,router,0.364,0.335,54.0,2.1,False
2025-09-04 11:42:22,node_03,router,0.312,0.398,65.1,2.33,False
2025-09-04 11:52:22,node_03,router,0.385,0.406,60.3,3.16,False
2025-09-04 12:02:22,node_03,router,0.368,0.342,68.1,3.08,False
2025-09-04 12:12:22,node_03,router,0.036,0.299,26.7,2.55,False
2025-09-04 12:22:22,node_03,router,0.092,0.232,67.7,2.72,False
2025-09-04 12:32:22,node_03,router,0.216,0.394,62.8,1.91,False
2025-09-04 12:42:22,node_03,router,0.168,0.319,45.7,2.47,False
2025-09-04 12:52:22,node_03,router,0.318,0.253,26.1,3.6,False
2025-09-04 13:02:22,node_03,router,0.066,0.368,58.6,1.8,False
2025-09-04 13:12:22,node_03,router,0.294,0.248,45.5,2.49,False
2025-09-03 13:22:22,node_04,server,0.511,0.612,0.5,3.16,False
2025-09-03 13:32:22,node_04,server,0.367,0.425,0.0,2.83,False
2025-09-03 13:42:22,node_04,server,0.556,0.608,42.8,3.07,False
2025-09-03 13:52:22,node_04,server,0.269,0.569,67.4,2.47,False
2025-09-03 14:02:22,node_04,server,0.027,0.406,0.0,2.72,False
2025-09-03 14:12:22,node_04,server,0.448,0.458,2.2,2.63,False
2025-09-03 14:22:22,node_04,server,0.372,0.578,0.0,2.95,False
2025-09-03 14:32:22,node_04,server,0.053,0.65,33.2,1.23,False
2025-09-03 14:42:22,node_04,server,0.237,0.667,5.1,3.61,False
2025-09-03 14:52:22,node_04,server,0.323,0.553,43.9,3.56,False
2025-09-03 15:02:22,node_04,server,0.237,0.624,28.4,2.63,False
2025-09-03 15:12:22,node_04,server,0.617,0.629,25.8,14.81,True
2025-09-03 15:22:22,node_04,server,0.12,0.579,0.0,2.56,False
2025-09-03 15:32:22,node_04,server,0.242,0.657,12.3,3.21,False
2025-09-03 15:42:22,node_04,server,0.766,0.57,22.0,9.67,True
2025-09-03 15:52:22,node_04,server,0.243,0.464,6.9,3.43,False
2025-09-03 16:02:22,node_04,server,0.0,0.709,0.0,2.96,False
2025-09-03 16:12:22,node_04,server,0.241,0.647,0.0,2.34,False
2025-09-03 16:22:22,node_04,server,0.201,0.564,27.6,1.88,False
2025-09-03 16:32:22,node_04,server,0.069,0.738,43.5,2.52,False
2025-09-03 16:42:22,node_04,server,0.143,0.646,16.1,2.01,False
2025-09-03 16:52:22,node_04,server,0.134,0.7,0.0,2.42,False
2025-09-03 17:02:22,node_04,server,0.149,0.633,0.0,1.84,False
2025-09-03 17:12:22,node_04,server,0.002,0.701,0.0,1.99,False
2025-09-03 17:22:22,node_04,server,0.073,0.723,17.5,1.35,False
2025-09-03 17:32:22,node_04,server,0.377,0.618,4.1,3.15,False
2025-09-03 17:42:22,node_04,server,0.012,0.673,18.8,2.95,False
2025-09-03 17:52:22,node_04,server,0.184,0.507,12.7,3.53,False
2025-09-03 18:02:22,node_04,server,0.0,0.59,4.3,2.8,False
2025-09-03 18:12:22,node_04,server,0.198,0.693,0.0,2.67,False
2025-09-03 18:22:22,node_04,server,0.639,0.653,0.0,15.23,True
2025-09-03 18:32:22,node_04,server,0.0,0.649,0.0,1.55,False
2025-09-03 18:42:22,node_04,server,0.214,0.474,0.0,2.59,False
2025-09-03 18:52:22,node_04,server,0.0,0.769,39.0,2.11,False
2025-09-03 19:02:22,node_04,server,0.039,0.646,16.6,2.99,False
2025-09-03 19:12:22,node_04,server,0.0,0.645,0.0,1.04,False
2025-09-03 19:22:22,node_04,server,0.144,0.655,0.0,2.17,False
2025-09-03 19:32:22,node_04,server,0.035,0.542,8.1,2.72,False
2025-09-03 19:42:22,node_04,server,0.23,0.605,0.0,2.72,False
2025-09-03 19:52:22,node_04,server,0.231,0.72,12.5,3.35,False
2025-09-03 20:02:22,node_04,server,0.173,0.529,8.8,2.71,False
2025-09-03 20:12:22,node_04,server,0.321,0.537,0.3,3.6,False
2025-09-03 20:22:22,node_04,server,0.0,0.571,0.0,2.08,False
2025-09-03 20:32:22,node_04,server,0.245,0.549,15.4,2.14,False
2025-09-03 20:42:22,node_04,server,0.124,0.732,2.6,2.46,False
2025-09-03 20:52:22,node_04,server,0.217,0.582,29.0,2.09,False
2025-09-03 21:02:22,node_04,server,0.288,0.593,0.0,2.08,False
2025-09-03 21:12:22,node_04,server,0.191,0.657,0.2,2.52,False
2025-09-03 21:22:22,node_04,server,0.263,0.564,17.0,2.91,False
2025-09-03 21:32:22,node_04,server,0.304,0.571,2.9,3.76,False
2025-09-03 21:42:22,node_04,server,0.185,0.686,6.8,3.42,False
2025-09-03 21:52:22,node_04,server,0.314,0.68,8.5,3.59,False
2025-09-03 22:02:22,node_04,server,0.245,0.463,0.0,2.44,False
2025-09-03 22:12:22,node_04,server,0.359,0.665,25.7,3.4,False
2025-09-03 22:22:22,node_04,server,0.212,0.513,47.3,3.23,False
2025-09-03 22:32:22,node_04,server,0.08,0.543,30.9,2.3,False
2025-09-03 22:42:22,node_04,server,0.28,0.795,38.1,3.19,False
2025-09-03 22:52:22,node_04,server,0.246,0.529,8.9,2.64,False
2025-09-03 23:02:22,node_04,server,0.381,0.676,43.3,3.2,False
2025-09-03 23:12:22,node_04,server,0.286,0.683,46.0,2.32,False
2025-09-03 23:22:22,node_04,server,0.787,0.536,56.5,11.88,True
2025-09-03 23:32:22,node_04,server,0.346,0.474,57.4,2.68,False
2025-09-03 23:42:22,node_04,server,0.453,0.541,31.5,2.48,False
2025-09-03 23:52:22,node_04,server,0.247,0.568,33.6,2.65,False
2025-09-04 00:02:22,node_04,server,0.567,0.615,51.3,3.75,False
2025-09-04 00:12:22,node_04,server,0.324,0.51,48.1,3.79,False
2025-09-04 00:22:22,node_04,server,1.0,0.474,41.8,10.72,True
2025-09-04 00:32:22,node_04,server,0.439,0.652,61.8,4.03,False
2025-09-04 00:42:22,node_04,server,0.594,0.652,27.7,16.44,True
2025-09-04 00:52:22,node_04,server,0.379,0.445,50.8,2.9,False
2025-09-04 01:02:22,node_04,server,0.527,0.628,61.1,2.92,False
2025-09-04 01:12:22,node_04,server,0.578,0.636,80.1,4.2,False
2025-09-04 01:22:22,node_04,server,0.408,0.63,92.1,2.88,False
2025-09-04 01:32:22,node_04,server,0.538,0.572,60.6,4.27,False
2025-09-04 01:42:22,node_04,server,0.531,0.487,27.6,4.04,False
2025-09-04 01:52:22,node_04,server,0.482,0.77,67.9,3.61,False
2025-09-04 02:02:22,node_04,server,0.404,0.584,45.9,3.33,False
2025-09-04 02:12:22,node_04,server,0.723,0.483,87.7,3.43,False
2025-09-04 02:22:22,node_04,server,0.59,0.701,49.1,4.18,False
2025-09-04 02:32:22,node_04,server,0.918,0.581,61.5,22.75,True
2025-09-04 02:42:22,node_04,server,0.617,0.45,128.2,3.05,False
2025-09-04 02:52:22,node_04,server,0.608,0.449,120.0,3.68,False
2025-09-04 03:02:22,node_04,server,0.554,0.47,59.4,3.14,False
2025-09-04 03:12:22,node_04,server,0.585,0.634,58.9,3.61,False
2025-09-04 03:22:22,node_04,server,0.632,0.694,95.1,3.83,False
2025-09-04 03:32:22,node_04,server,0.537,0.677,84.1,4.06,False
2025-09-04 03:42:22,node_04,server,0.672,0.383,59.0,4.02,False
2025-09-04 03:52:22,node_04,server,0.703,0.594,106.2,4.87,False
2025-09-04 04:02:22,node_04,server,0.526,0.638,78.2,3.98,False
2025-09-04 04:12:22,node_04,server,0.716,0.539,92.3,3.76,False
2025-09-04 04:22:22,node_04,server,0.501,0.53,91.3,3.02,False
2025-09-04 04:32:22,node_04,server,0.845,0.554,113.6,4.34,False
2025-09-04 04:42:22,node_04,server,0.765,0.636,94.5,5.15,False
2025-09-04 04:52:22,node_04,server,0.825,0.602,89.9,4.69,False
2025-09-04 05:02:22,node_04,server,0.592,0.587,75.7,3.12,False
2025-09-04 05:12:22,node_04,server,0.638,0.565,109.1,3.74,False
2025-09-04 05:22:22,node_04,server,0.481,0.652,132.2,3.2,False
2025-09-04 05:32:22,node_04,server,0.628,0.552,117.1,3.46,False
2025-09-04 05:42:22,node_04,server,0.642,0.472,99.0,3.85,False
2025-09-04 05:52:22,node_04,server,0.668,0.653,81.3,5.14,False
2025-09-04 06:02:22,node_04,server,0.529,0.612,98.4,4.04,False
2025-09-04 06:12:22,node_04,server,0.475,0.554,86.9,3.6,False
2025-09-04 06:22:22,node_04,server,0.675,0.771,104.6,4.24,False
2025-09-04 06:32:22,node_04,server,0.704,0.69,114.0,4.54,False
2025-09-04 06:42:22,node_04,server,0.699,0.624,117.7,4.37,False
2025-09-04 06:52:22,node_04,server,0.719,0.762,98.0,4.82,False
2025-09-04 07:02:22,node_04,server,0.653,0.49,93.0,3.77,False
2025-09-04 07:12:22,node_04,server,0.708,0.709,116.1,4.56,False
2025-09-04 07:22:22,node_04,server,0.817,0.757,83.2,4.44,False
2025-09-04 07:32:22,node_04,server,0.593,0.642,95.3,3.51,False
2025-09-04 07:42:22,node_04,server,0.749,0.639,79.9,4.84,False
2025-09-04 07:52:22,node_04,server,0.681,0.58,106.7,3.77,False
2025-09-04 08:02:22,node_04,server,0.785,0.652,90.1,3.36,False
2025-09-04 08:12:22,node_04,server,0.709,0.568,82.8,4.15,False
2025-09-04 08:22:22,node_04,server,0.598,0.611,113.7,3.31,False
2025-09-04 08:32:22,node_04,server,0.774,0.407,73.8,4.19,False
2025-09-04 08:42:22,node_04,server,0.54,0.657,80.2,3.76,False
2025-09-04 08:52:22,node_04,server,0.616,0.583,104.9,4.15,False
2025-09-04 09:02:22,node_04,server,0.703,0.562,70.7,3.95,False
2025-09-04 09:12:22,node_04,server,0.474,0.493,61.2,4.03,False
2025-09-04 09:22:22,node_04,server,0.794,0.466,95.7,4.18,False
2025-09-04 09:32:22,node_04,server,0.694,0.455,62.2,4.51,False
2025-09-04 09:42:22,node_04,server,0.521,0.54,84.4,4.02,False
2025-09-04 09:52:22,node_04,server,0.617,0.583,92.6,4.28,False
2025-09-04 10:02:22,node_04,server,0.525,0.755,70.0,3.12,False
2025-09-04 10:12:22,node_04,server,0.677,0.567,45.0,4.06,False
2025-09-04 10:22:22,node_04,server,0.39,0.835,97.2,2.25,False
2025-09-04 10:32:22,node_04,server,0.468,0.61,59.1,3.6,False
2025-09-04 10:42:22,node_04,server,0.523,0.705,66.7,3.56,False
2025-09-04 10:52:22,node_04,server,0.247,0.63,74.3,3.05,False
2025-09-04 11:02:22,node_04,server,0.44,0.587,32.9,3.43,False
2025-09-04 11:12:22,node_04,server,0.339,0.59,52.7,2.75,False
2025-09-04 11:22:22,node_04,server,0.322,0.506,102.4,2.43,False
2025-09-04 11:32:22,node_04,server,0.593,0.595,48.6,3.23,False
2025-09-04 11:42:22,node_04,server,0.487,0.59,51.0,3.89,False
2025-09-04 11:52:22,node_04,server,0.412,0.518,45.2,4.33,False
2025-09-04 12:02:22,node_04,server,0.395,0.618,58.6,3.09,False
2025-09-04 12:12:22,node_04,server,0.359,0.71,44.1,2.73,False
2025-09-04 12:22:22,node_04,server,0.288,0.636,37.1,3.57,False
2025-09-04 12:32:22,node_04,server,0.335,0.616,59.5,2.67,False
2025-09-04 12:42:22,node_04,server,0.439,0.574,47.8,2.58,False
2025-09-04 12:52:22,node_04,server,0.54,0.657,57.9,3.75,False
2025-09-04 13:02:22,node_04,server,0.235,0.636,29.7,2.38,False
2025-09-04 13:12:22,node_04,server,0.25,0.688,59.4,2.37,False
2025-09-03 13:22:22,node_05,switch,0.065,0.199,39.8,2.0,False
2025-09-03 13:32:22,node_05,switch,0.762,0.266,17.2,11.6,True
2025-09-03 13:42:22,node_05,switch,0.172,0.292,4.4,2.35,False
2025-09-03 13:52:22,node_05,switch,0.166,0.245,30.0,2.16,False
2025-09-03 14:02:22,node_05,switch,0.153,0.182,10.7,3.21,False
2025-09-03 14:12:22,node_05,switch,0.224,0.274,42.3,2.59,False
2025-09-03 14:22:22,node_05,switch,0.0,0.28,43.4,2.53,False
2025-09-03 14:32:22,node_05,switch,0.12,0.179,23.8,2.02,False
2025-09-03 14:42:22,node_05,switch,0.303,0.28,34.4,2.51,False
2025-09-03 14:52:22,node_05,switch,0.142,0.234,17.5,2.25,False
2025-09-03 15:02:22,node_05,switch,0.0,0.209,3.0,1.66,False
2025-09-03 15:12:22,node_05,switch,0.027,0.336,30.6,2.32,False
2025-09-03 15:22:22,node_05,switch,0.145,0.253,0.0,2.35,False
2025-09-03 15:32:22,node_05,switch,0.0,0.385,18.5,2.77,False
2025-09-03 15:42:22,node_05,switch,0.119,0.261,35.6,2.37,False
2025-09-03 15:52:22,node_05,switch,0.101,0.105,15.0,2.11,False
2025-09-03 16:02:22,node_05,switch,0.0,0.239,14.1,2.71,False
2025-09-03 16:12:22,node_05,switch,0.0,0.232,32.5,1.19,False
2025-09-03 16:22:22,node_05,switch,0.0,0.35,9.8,2.19,False
2025-09-03 16:32:22,node_05,switch,0.074,0.195,0.0,2.75,False
2025-09-03 16:42:22,node_05,switch,0.1,0.291,0.0,2.21,False
2025-09-03 16:52:22,node_05,switch,0.0,0.152,14.9,1.56,False
2025-09-03 17:02:22,node_05,switch,0.106,0.237,0.0,2.12,False
2025-09-03 17:12:22,node_05,switch,0.0,0.246,19.7,1.57,False
2025-09-03 17:22:22,node_05,switch,0.036,0.222,9.7,1.99,False
2025-09-03 17:32:22,node_05,switch,0.111,0.251,1.8,2.46,False
2025-09-03 17:42:22,node_05,switch,0.0,0.228,0.0,2.28,False
